TTDID	KEGG pathway ID	KEGG pathway name
TTDR01167	hsa05203	Viral carcinogenesis
TTDR01168	spn00400	Phenylalanine, tyrosine and tryptophan biosynthesis
TTDR01168	spn01100	Metabolic pathways
TTDR01168	spn01110	Biosynthesis of secondary metabolites
TTDR01168	spn01130	Biosynthesis of antibiotics
TTDR01168	spn01230	Biosynthesis of amino acids
TTDR01170	hsa04015	Rap1 signaling pathway
TTDR01170	hsa04145	Phagosome
TTDR01170	hsa04390	Hippo signaling pathway
TTDR01170	hsa04514	Cell adhesion molecules (CAMs)
TTDR01170	hsa04650	Natural killer cell mediated cytotoxicity
TTDR01170	hsa04670	Leukocyte transendothelial migration
TTDR01170	hsa04810	Regulation of actin cytoskeleton
TTDR01170	hsa05133	Pertussis
TTDR01170	hsa05134	Legionellosis
TTDR01170	hsa05140	Leishmaniasis
TTDR01170	hsa05144	Malaria
TTDR01170	hsa05146	Amoebiasis
TTDR01170	hsa05150	Staphylococcus aureus infection
TTDR01170	hsa05152	Tuberculosis
TTDR01170	hsa05166	HTLV-I infection
TTDR01170	hsa05323	Rheumatoid arthritis
TTDR01170	hsa05416	Viral myocarditis
TTDR01177	hsa04080	Neuroactive ligand-receptor interaction
TTDR01177	hsa04723	Retrograde endocannabinoid signaling
TTDR01177	hsa04727	GABAergic synapse
TTDR01177	hsa05032	Morphine addiction
TTDR01177	hsa05033	Nicotine addiction
TTDR01178	hsa04080	Neuroactive ligand-receptor interaction
TTDR01178	hsa04723	Retrograde endocannabinoid signaling
TTDR01178	hsa04727	GABAergic synapse
TTDR01178	hsa05032	Morphine addiction
TTDR01178	hsa05033	Nicotine addiction
TTDR01179	hsa04727	GABAergic synapse
TTDR01180	hsa04022	cGMP-PKG signaling pathway
TTDR01180	hsa04080	Neuroactive ligand-receptor interaction
TTDR01182	hsa00140	Steroid hormone biosynthesis
TTDR01183	hsa00140	Steroid hormone biosynthesis
TTDR01183	hsa05215	Prostate cancer
TTDR01184	eco00360	Phenylalanine metabolism
TTDR01184	eco00362	Benzoate degradation
TTDR01184	eco00620	Pyruvate metabolism
TTDR01184	eco00621	Dioxin degradation
TTDR01184	eco00622	Xylene degradation
TTDR01184	eco00650	Butanoate metabolism
TTDR01184	eco01100	Metabolic pathways
TTDR01184	eco01120	Microbial metabolism in diverse environments
TTDR01184	eco01220	Degradation of aromatic compounds
TTDR01185	hsa00010	Glycolysis / Gluconeogenesis
TTDR01185	hsa00040	Pentose and glucuronate interconversions
TTDR01185	hsa00053	Ascorbate and aldarate metabolism
TTDR01185	hsa00071	Fatty acid degradation
TTDR01185	hsa00280	Valine, leucine and isoleucine degradation
TTDR01185	hsa00310	Lysine degradation
TTDR01185	hsa00330	Arginine and proline metabolism
TTDR01185	hsa00340	Histidine metabolism
TTDR01185	hsa00380	Tryptophan metabolism
TTDR01185	hsa00410	beta-Alanine metabolism
TTDR01185	hsa00561	Glycerolipid metabolism
TTDR01185	hsa00620	Pyruvate metabolism
TTDR01185	hsa01100	Metabolic pathways
TTDR01185	hsa01130	Biosynthesis of antibiotics
TTDR01187	hsa00240	Pyrimidine metabolism
TTDR01187	hsa00410	beta-Alanine metabolism
TTDR01187	hsa00770	Pantothenate and CoA biosynthesis
TTDR01187	hsa00983	Drug metabolism - other enzymes
TTDR01187	hsa01100	Metabolic pathways
TTDR01191	hsa05200	Pathways in cancer
TTDR01191	hsa05222	Small cell lung cancer
TTDR01191	hsa05223	Non-small cell lung cancer
TTDR01193	hsa04080	Neuroactive ligand-receptor interaction
TTDR01194	hsa04024	cAMP signaling pathway
TTDR01194	hsa04080	Neuroactive ligand-receptor interaction
TTDR01194	hsa04726	Serotonergic synapse
TTDR01197	hsa04020	Calcium signaling pathway
TTDR01197	hsa04080	Neuroactive ligand-receptor interaction
TTDR01201	hsa00750	Vitamin B6 metabolism
TTDR01201	hsa01100	Metabolic pathways
TTDR01202	hsa00562	Inositol phosphate metabolism
TTDR01202	hsa01100	Metabolic pathways
TTDR01202	hsa04070	Phosphatidylinositol signaling system
TTDR01203	hsa00590	Arachidonic acid metabolism
TTDR01203	hsa01100	Metabolic pathways
TTDR01203	hsa04146	Peroxisome
TTDR01206	hsa04010	MAPK signaling pathway
TTDR01206	hsa04014	Ras signaling pathway
TTDR01206	hsa04062	Chemokine signaling pathway
TTDR01206	hsa04064	NF-kappa B signaling pathway
TTDR01206	hsa04068	FoxO signaling pathway
TTDR01206	hsa04150	mTOR signaling pathway
TTDR01206	hsa04151	PI3K-Akt signaling pathway
TTDR01206	hsa04210	Apoptosis
TTDR01206	hsa04380	Osteoclast differentiation
TTDR01206	hsa04620	Toll-like receptor signaling pathway
TTDR01206	hsa04621	NOD-like receptor signaling pathway
TTDR01206	hsa04622	RIG-I-like receptor signaling pathway
TTDR01206	hsa04623	Cytosolic DNA-sensing pathway
TTDR01206	hsa04660	T cell receptor signaling pathway
TTDR01206	hsa04662	B cell receptor signaling pathway
TTDR01206	hsa04668	TNF signaling pathway
TTDR01206	hsa04722	Neurotrophin signaling pathway
TTDR01206	hsa04910	Insulin signaling pathway
TTDR01206	hsa04920	Adipocytokine signaling pathway
TTDR01206	hsa04930	Type II diabetes mellitus
TTDR01206	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
TTDR01206	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
TTDR01206	hsa05131	Shigellosis
TTDR01206	hsa05142	Chagas disease (American trypanosomiasis)
TTDR01206	hsa05145	Toxoplasmosis
TTDR01206	hsa05160	Hepatitis C
TTDR01206	hsa05161	Hepatitis B
TTDR01206	hsa05164	Influenza A
TTDR01206	hsa05166	HTLV-I infection
TTDR01206	hsa05168	Herpes simplex infection
TTDR01206	hsa05169	Epstein-Barr virus infection
TTDR01206	hsa05200	Pathways in cancer
TTDR01206	hsa05206	MicroRNAs in cancer
TTDR01206	hsa05212	Pancreatic cancer
TTDR01206	hsa05215	Prostate cancer
TTDR01206	hsa05220	Chronic myeloid leukemia
TTDR01206	hsa05221	Acute myeloid leukemia
TTDR01206	hsa05222	Small cell lung cancer
TTDR01214	hsa04014	Ras signaling pathway
TTDR01214	hsa04015	Rap1 signaling pathway
TTDR01214	hsa04151	PI3K-Akt signaling pathway
TTDR01214	hsa04360	Axon guidance
TTDR01217	hsa04010	MAPK signaling pathway
TTDR01217	hsa04014	Ras signaling pathway
TTDR01217	hsa04015	Rap1 signaling pathway
TTDR01217	hsa04020	Calcium signaling pathway
TTDR01217	hsa04060	Cytokine-cytokine receptor interaction
TTDR01217	hsa04151	PI3K-Akt signaling pathway
TTDR01217	hsa04510	Focal adhesion
TTDR01217	hsa04540	Gap junction
TTDR01217	hsa04810	Regulation of actin cytoskeleton
TTDR01217	hsa05166	HTLV-I infection
TTDR01217	hsa05200	Pathways in cancer
TTDR01217	hsa05206	MicroRNAs in cancer
TTDR01217	hsa05214	Glioma
TTDR01217	hsa05215	Prostate cancer
TTDR01217	hsa05218	Melanoma
TTDR01217	hsa05230	Central carbon metabolism in cancer
TTDR01217	hsa05231	Choline metabolism in cancer
TTDR01220	hsa04728	Dopaminergic synapse
TTDR01222	hsa00310	Lysine degradation
TTDR01224	hsa00910	Nitrogen metabolism
TTDR01227	hsa04080	Neuroactive ligand-receptor interaction
TTDR01227	hsa04919	Thyroid hormone signaling pathway
TTDR01229	hsa00230	Purine metabolism
TTDR01229	hsa00240	Pyrimidine metabolism
TTDR01229	hsa00760	Nicotinate and nicotinamide metabolism
TTDR01229	hsa01100	Metabolic pathways
TTDR01230	pfa00190	Oxidative phosphorylation
TTDR01230	pfa01100	Metabolic pathways
TTDR01233	hsa04610	Complement and coagulation cascades
TTDR01233	hsa05202	Transcriptional misregulation in cancer
TTDR01234	hsa04060	Cytokine-cytokine receptor interaction
TTDR01234	hsa04151	PI3K-Akt signaling pathway
TTDR01234	hsa04630	Jak-STAT signaling pathway
TTDR01234	hsa04640	Hematopoietic cell lineage
TTDR01234	hsa05144	Malaria
TTDR01236	hsa02010	ABC transporters
TTDR01236	hsa04911	Insulin secretion
TTDR01236	hsa04930	Type II diabetes mellitus
TTDR01237	hsa05020	Prion diseases
TTDR01240	hsa00230	Purine metabolism
TTDR01240	hsa00670	One carbon pool by folate
TTDR01240	hsa01100	Metabolic pathways
TTDR01240	hsa01130	Biosynthesis of antibiotics
TTDR01246	hsa00620	Pyruvate metabolism
TTDR01247	hsa04080	Neuroactive ligand-receptor interaction
TTDR01250	hsa04068	FoxO signaling pathway
TTDR01250	hsa04151	PI3K-Akt signaling pathway
TTDR01250	hsa04960	Aldosterone-regulated sodium reabsorption
TTDR01251	hsa04014	Ras signaling pathway
TTDR01251	hsa04015	Rap1 signaling pathway
TTDR01251	hsa04060	Cytokine-cytokine receptor interaction
TTDR01251	hsa04151	PI3K-Akt signaling pathway
TTDR01251	hsa04510	Focal adhesion
TTDR01251	hsa05200	Pathways in cancer
TTDR01253	hsa04010	MAPK signaling pathway
TTDR01253	hsa04260	Cardiac muscle contraction
TTDR01253	hsa04261	Adrenergic signaling in cardiomyocytes
TTDR01253	hsa04921	Oxytocin signaling pathway
TTDR01253	hsa05410	Hypertrophic cardiomyopathy (HCM)
TTDR01253	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
TTDR01253	hsa05414	Dilated cardiomyopathy
TTDR01256	hsa04750	Inflammatory mediator regulation of TRP channels
TTDR01257	hsa04750	Inflammatory mediator regulation of TRP channels
TTDR01258	hsa04750	Inflammatory mediator regulation of TRP channels
TTDR01259	hsa04014	Ras signaling pathway
TTDR01259	hsa04015	Rap1 signaling pathway
TTDR01259	hsa04020	Calcium signaling pathway
TTDR01259	hsa04024	cAMP signaling pathway
TTDR01259	hsa04080	Neuroactive ligand-receptor interaction
TTDR01259	hsa04713	Circadian entrainment
TTDR01259	hsa04720	Long-term potentiation
TTDR01259	hsa04724	Glutamatergic synapse
TTDR01259	hsa05010	Alzheimer's disease
TTDR01259	hsa05014	Amyotrophic lateral sclerosis (ALS)
TTDR01259	hsa05016	Huntington's disease
TTDR01259	hsa05030	Cocaine addiction
TTDR01259	hsa05031	Amphetamine addiction
TTDR01259	hsa05033	Nicotine addiction
TTDR01259	hsa05034	Alcoholism
TTDR01261	hsa04020	Calcium signaling pathway
TTDR01261	hsa04080	Neuroactive ligand-receptor interaction
TTDR01263	hsa04014	Ras signaling pathway
TTDR01263	hsa04630	Jak-STAT signaling pathway
TTDR01263	hsa04650	Natural killer cell mediated cytotoxicity
TTDR01263	hsa04670	Leukocyte transendothelial migration
TTDR01263	hsa04722	Neurotrophin signaling pathway
TTDR01263	hsa04920	Adipocytokine signaling pathway
TTDR01263	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
TTDR01263	hsa05168	Herpes simplex infection
TTDR01263	hsa05205	Proteoglycans in cancer
TTDR01263	hsa05211	Renal cell carcinoma
TTDR01263	hsa05220	Chronic myeloid leukemia
TTDR01264	hsa04060	Cytokine-cytokine receptor interaction
TTDR01264	hsa04630	Jak-STAT signaling pathway
TTDR01265	hsa04012	ErbB signaling pathway
TTDR01265	hsa04020	Calcium signaling pathway
TTDR01265	hsa04144	Endocytosis
TTDR01265	hsa05205	Proteoglycans in cancer
TTDR01265	hsa05206	MicroRNAs in cancer
TTDR01269	hsa00140	Steroid hormone biosynthesis
TTDR01269	hsa04960	Aldosterone-regulated sodium reabsorption
TTDR01270	hsa04911	Insulin secretion
TTDR01270	hsa04930	Type II diabetes mellitus
TTDR01293	hsa04978	Mineral absorption
TTDR01298	hsa04024	cAMP signaling pathway
TTDR01298	hsa04340	Hedgehog signaling pathway
TTDR01298	hsa05200	Pathways in cancer
TTDR01298	hsa05217	Basal cell carcinoma
TTDR01340	hsa04120	Ubiquitin mediated proteolysis
TTDR01341	hsa04110	Cell cycle
TTDR01341	hsa05161	Hepatitis B
TTDR01341	hsa05166	HTLV-I infection
TTDR01341	hsa05200	Pathways in cancer
TTDR01341	hsa05206	MicroRNAs in cancer
TTDR01341	hsa05212	Pancreatic cancer
TTDR01341	hsa05214	Glioma
TTDR01341	hsa05215	Prostate cancer
TTDR01341	hsa05218	Melanoma
TTDR01341	hsa05219	Bladder cancer
TTDR01341	hsa05220	Chronic myeloid leukemia
TTDR01341	hsa05222	Small cell lung cancer
TTDR01341	hsa05223	Non-small cell lung cancer
TTDR01342	hsa05010	Alzheimer's disease
TTDR01342	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
TTDR01343	hsa04144	Endocytosis
TTDR01343	hsa04350	TGF-beta signaling pathway
TTDR01343	hsa04390	Hippo signaling pathway
TTDR01344	hsa04010	MAPK signaling pathway
TTDR01344	hsa04014	Ras signaling pathway
TTDR01344	hsa04062	Chemokine signaling pathway
TTDR01344	hsa04064	NF-kappa B signaling pathway
TTDR01344	hsa04068	FoxO signaling pathway
TTDR01344	hsa04151	PI3K-Akt signaling pathway
TTDR01344	hsa04210	Apoptosis
TTDR01344	hsa04380	Osteoclast differentiation
TTDR01344	hsa04620	Toll-like receptor signaling pathway
TTDR01344	hsa04621	NOD-like receptor signaling pathway
TTDR01344	hsa04622	RIG-I-like receptor signaling pathway
TTDR01344	hsa04623	Cytosolic DNA-sensing pathway
TTDR01344	hsa04660	T cell receptor signaling pathway
TTDR01344	hsa04662	B cell receptor signaling pathway
TTDR01344	hsa04668	TNF signaling pathway
TTDR01344	hsa04920	Adipocytokine signaling pathway
TTDR01344	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
TTDR01344	hsa05131	Shigellosis
TTDR01344	hsa05142	Chagas disease (American trypanosomiasis)
TTDR01344	hsa05145	Toxoplasmosis
TTDR01344	hsa05160	Hepatitis C
TTDR01344	hsa05161	Hepatitis B
TTDR01344	hsa05162	Measles
TTDR01344	hsa05166	HTLV-I infection
TTDR01344	hsa05168	Herpes simplex infection
TTDR01344	hsa05169	Epstein-Barr virus infection
TTDR01344	hsa05200	Pathways in cancer
TTDR01344	hsa05212	Pancreatic cancer
TTDR01344	hsa05215	Prostate cancer
TTDR01344	hsa05220	Chronic myeloid leukemia
TTDR01344	hsa05221	Acute myeloid leukemia
TTDR01344	hsa05222	Small cell lung cancer
TTDR01345	hsa03320	PPAR signaling pathway
TTDR01345	hsa04068	FoxO signaling pathway
TTDR01345	hsa04071	Sphingolipid signaling pathway
TTDR01345	hsa04150	mTOR signaling pathway
TTDR01345	hsa04151	PI3K-Akt signaling pathway
TTDR01345	hsa04152	AMPK signaling pathway
TTDR01345	hsa04510	Focal adhesion
TTDR01345	hsa04660	T cell receptor signaling pathway
TTDR01345	hsa04664	Fc epsilon RI signaling pathway
TTDR01345	hsa04722	Neurotrophin signaling pathway
TTDR01345	hsa04910	Insulin signaling pathway
TTDR01345	hsa04919	Thyroid hormone signaling pathway
TTDR01345	hsa04960	Aldosterone-regulated sodium reabsorption
TTDR01345	hsa05145	Toxoplasmosis
TTDR01345	hsa05160	Hepatitis C
TTDR01345	hsa05205	Proteoglycans in cancer
TTDR01345	hsa05213	Endometrial cancer
TTDR01345	hsa05215	Prostate cancer
TTDR01345	hsa05223	Non-small cell lung cancer
TTDR01345	hsa05231	Choline metabolism in cancer
TTDR01346	hsa04621	NOD-like receptor signaling pathway
TTDR01346	hsa04722	Neurotrophin signaling pathway
TTDR01346	hsa05131	Shigellosis
TTDR01346	hsa05152	Tuberculosis
TTDR01347	hsa04144	Endocytosis
TTDR01347	hsa04350	TGF-beta signaling pathway
TTDR01352	hsa00561	Glycerolipid metabolism
TTDR01352	hsa00830	Retinol metabolism
TTDR01352	hsa01100	Metabolic pathways
TTDR01352	hsa04975	Fat digestion and absorption
TTDR01353	hsa00100	Steroid biosynthesis
TTDR01355	hsa04146	Peroxisome
TTDR01355	hsa05014	Amyotrophic lateral sclerosis (ALS)
TTDR01355	hsa05016	Huntington's disease
TTDR01355	hsa05020	Prion diseases
TTDR01356	hsa04010	MAPK signaling pathway
TTDR01356	hsa04012	ErbB signaling pathway
TTDR01356	hsa04014	Ras signaling pathway
TTDR01356	hsa04015	Rap1 signaling pathway
TTDR01356	hsa04062	Chemokine signaling pathway
TTDR01356	hsa04068	FoxO signaling pathway
TTDR01356	hsa04071	Sphingolipid signaling pathway
TTDR01356	hsa04144	Endocytosis
TTDR01356	hsa04151	PI3K-Akt signaling pathway
TTDR01356	hsa04360	Axon guidance
TTDR01356	hsa04370	VEGF signaling pathway
TTDR01356	hsa04510	Focal adhesion
TTDR01356	hsa04530	Tight junction
TTDR01356	hsa04540	Gap junction
TTDR01356	hsa04550	Signaling pathways regulating pluripotency of stem cells
TTDR01356	hsa04650	Natural killer cell mediated cytotoxicity
TTDR01356	hsa04660	T cell receptor signaling pathway
TTDR01356	hsa04662	B cell receptor signaling pathway
TTDR01356	hsa04664	Fc epsilon RI signaling pathway
TTDR01356	hsa04720	Long-term potentiation
TTDR01356	hsa04722	Neurotrophin signaling pathway
TTDR01356	hsa04725	Cholinergic synapse
TTDR01356	hsa04726	Serotonergic synapse
TTDR01356	hsa04730	Long-term depression
TTDR01356	hsa04810	Regulation of actin cytoskeleton
TTDR01356	hsa04910	Insulin signaling pathway
TTDR01356	hsa04912	GnRH signaling pathway
TTDR01356	hsa04915	Estrogen signaling pathway
TTDR01356	hsa04916	Melanogenesis
TTDR01356	hsa04917	Prolactin signaling pathway
TTDR01356	hsa04919	Thyroid hormone signaling pathway
TTDR01356	hsa04921	Oxytocin signaling pathway
TTDR01356	hsa05034	Alcoholism
TTDR01356	hsa05160	Hepatitis C
TTDR01356	hsa05161	Hepatitis B
TTDR01356	hsa05166	HTLV-I infection
TTDR01356	hsa05200	Pathways in cancer
TTDR01356	hsa05203	Viral carcinogenesis
TTDR01356	hsa05205	Proteoglycans in cancer
TTDR01356	hsa05206	MicroRNAs in cancer
TTDR01356	hsa05211	Renal cell carcinoma
TTDR01356	hsa05213	Endometrial cancer
TTDR01356	hsa05214	Glioma
TTDR01356	hsa05215	Prostate cancer
TTDR01356	hsa05216	Thyroid cancer
TTDR01356	hsa05218	Melanoma
TTDR01356	hsa05219	Bladder cancer
TTDR01356	hsa05220	Chronic myeloid leukemia
TTDR01356	hsa05221	Acute myeloid leukemia
TTDR01356	hsa05223	Non-small cell lung cancer
TTDR01356	hsa05230	Central carbon metabolism in cancer
TTDR01356	hsa05231	Choline metabolism in cancer
TTDR01357	hsa03320	PPAR signaling pathway
TTDR01357	hsa04975	Fat digestion and absorption
TTDR01357	hsa04977	Vitamin digestion and absorption
TTDR01357	hsa05143	African trypanosomiasis
TTDR01360	hsa04975	Fat digestion and absorption
TTDR01360	hsa04977	Vitamin digestion and absorption
TTDR01361	hsa04012	ErbB signaling pathway
TTDR01361	hsa04020	Calcium signaling pathway
TTDR01361	hsa04066	HIF-1 signaling pathway
TTDR01361	hsa04510	Focal adhesion
TTDR01361	hsa04520	Adherens junction
TTDR01361	hsa05200	Pathways in cancer
TTDR01361	hsa05205	Proteoglycans in cancer
TTDR01361	hsa05206	MicroRNAs in cancer
TTDR01361	hsa05212	Pancreatic cancer
TTDR01361	hsa05213	Endometrial cancer
TTDR01361	hsa05215	Prostate cancer
TTDR01361	hsa05219	Bladder cancer
TTDR01361	hsa05223	Non-small cell lung cancer
TTDR01361	hsa05230	Central carbon metabolism in cancer
TTDR01362	hsa04015	Rap1 signaling pathway
TTDR01362	hsa04145	Phagosome
TTDR01362	hsa04151	PI3K-Akt signaling pathway
TTDR01362	hsa04380	Osteoclast differentiation
TTDR01362	hsa04510	Focal adhesion
TTDR01362	hsa04512	ECM-receptor interaction
TTDR01362	hsa04611	Platelet activation
TTDR01362	hsa04640	Hematopoietic cell lineage
TTDR01362	hsa04810	Regulation of actin cytoskeleton
TTDR01362	hsa04919	Thyroid hormone signaling pathway
TTDR01362	hsa05205	Proteoglycans in cancer
TTDR01362	hsa05206	MicroRNAs in cancer
TTDR01362	hsa05410	Hypertrophic cardiomyopathy (HCM)
TTDR01362	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
TTDR01362	hsa05414	Dilated cardiomyopathy
TTDR01363	hsa04010	MAPK signaling pathway
TTDR01363	hsa04012	ErbB signaling pathway
TTDR01363	hsa04024	cAMP signaling pathway
TTDR01363	hsa04310	Wnt signaling pathway
TTDR01363	hsa04380	Osteoclast differentiation
TTDR01363	hsa04510	Focal adhesion
TTDR01363	hsa04620	Toll-like receptor signaling pathway
TTDR01363	hsa04660	T cell receptor signaling pathway
TTDR01363	hsa04662	B cell receptor signaling pathway
TTDR01363	hsa04668	TNF signaling pathway
TTDR01363	hsa04722	Neurotrophin signaling pathway
TTDR01363	hsa04912	GnRH signaling pathway
TTDR01363	hsa04915	Estrogen signaling pathway
TTDR01363	hsa04921	Oxytocin signaling pathway
TTDR01363	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
TTDR01363	hsa05030	Cocaine addiction
TTDR01363	hsa05031	Amphetamine addiction
TTDR01363	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
TTDR01363	hsa05132	Salmonella infection
TTDR01363	hsa05133	Pertussis
TTDR01363	hsa05140	Leishmaniasis
TTDR01363	hsa05142	Chagas disease (American trypanosomiasis)
TTDR01363	hsa05161	Hepatitis B
TTDR01363	hsa05164	Influenza A
TTDR01363	hsa05166	HTLV-I infection
TTDR01363	hsa05168	Herpes simplex infection
TTDR01363	hsa05169	Epstein-Barr virus infection
TTDR01363	hsa05200	Pathways in cancer
TTDR01363	hsa05203	Viral carcinogenesis
TTDR01363	hsa05210	Colorectal cancer
TTDR01363	hsa05211	Renal cell carcinoma
TTDR01363	hsa05231	Choline metabolism in cancer
TTDR01363	hsa05321	Inflammatory bowel disease (IBD)
TTDR01363	hsa05323	Rheumatoid arthritis
TTDR01368	hsa03040	Spliceosome
TTDR01369	hsa00590	Arachidonic acid metabolism
TTDR01369	hsa01100	Metabolic pathways
TTDR01369	hsa04726	Serotonergic synapse
TTDR01369	hsa04913	Ovarian steroidogenesis
TTDR01369	hsa05145	Toxoplasmosis
TTDR01370	hsa04012	ErbB signaling pathway
TTDR01370	hsa04068	FoxO signaling pathway
TTDR01370	hsa04270	Vascular smooth muscle contraction
TTDR01370	hsa04650	Natural killer cell mediated cytotoxicity
TTDR01370	hsa04720	Long-term potentiation
TTDR01370	hsa04726	Serotonergic synapse
TTDR01370	hsa04730	Long-term depression
TTDR01370	hsa04810	Regulation of actin cytoskeleton
TTDR01370	hsa04910	Insulin signaling pathway
TTDR01370	hsa04914	Progesterone-mediated oocyte maturation
